wavelength_nm,n,k,T,R,d_nm
1132.5,3.4080362362320424,0.009116756026631413,0.825381096569722,0.15123592155417942,180
1136.25,3.406404041585956,0.009051882295421403,0.8319059724718286,0.14481148631472865,180
1140.0,3.404793583062065,0.008988267054111572,0.8381735533798029,0.13865134219440392,180
1143.75,3.4032044274106097,0.008925864471084214,0.8441756082310138,0.1327637168809872,180
1147.5,3.401636153583256,0.008864631192623562,0.8499046127087845,0.12715610493504953,180
1151.25,3.40008835227641,0.008804526173720833,0.8553537789566873,0.12183523869908508,180
1155.0,3.39856062549559,0.00874551052218928,0.8605170805592797,0.11680706407454147,180
1158.75,3.397052586139718,0.008687547354939616,0.8653892725898049,0.1120767213621795,180
1162.5,3.3955638576043667,0.008630601665371456,0.8699659065853753,0.10764853129923983,180
1166.25,3.3940940734029343,0.008574640200933478,0.8742433403717688,0.10352598636348898,180
1170.0,3.3926428768047874,0.008519631349991194,0.8782187427217735,0.09971174735079734,180
1173.75,3.3912099204895974,0.008465545037219512,0.8818900928918854,0.09620764517060193,180
1177.5,3.389794866216925,0.008412352626808388,0.8852561751411583,0.09301468774341679,180
1181.25,3.3883973845102795,0.008360026832833703,0.8883165683917836,0.09013307182779098,180
1185.0,3.387017154355046,0.008308541636203074,0.8910716312428536,0.08756219955158465,180
1188.75,3.385653862909371,0.008257872207639584,0.8935224825958225,0.08530069937484042,180
1192.5,3.3843072052275223,0.008207994836213022,0.89567097819165,0.08334645116990963,180
1196.25,3.3829768839949965,0.00815888686297182,0.8975196833951677,0.08169661506894445,180
1200.0,3.3816626092747835,0.008110526619267696,0.89907184259129,0.08034766370007008,180
